"","Event","PCG","Year","Lat","Long","Depth","Duration","Temp","Salinity","Black.Sea.Bass.Abund","Red.Snapper.Abund","Scamp.Abund","Stenotomus.sp.Abund","Tomtate.Abund","Presence_absence","Max.BD.kknn","Mean.BD.kknn","BH.kknn","Max.SD.kknn","Mean.SD.kknn","SS.kknn","SR.kknn"
"12041","2014-1017","T60143106324",2014,30.38159,-80.21887,56,85,21.63,36.33,0,0,0,0,1,0,12,8.8,"Max height < 0.5 m",10.3,6.3,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"12042","2014-1017","T60143107324",2014,30.39168,-80.21682,57,90,21.63,36.33,0,0,0,0,0,0,20.5555555555556,18.0859597811991,"Max Height >0.5 m",31.5155112554974,22.6588760949105,"> 50% consolidated sediment <1 m in diameter","0.3 - 1 m of Relief"
"12043","2014-1017","T60143108324",2014,30.39757,-80.21609,56,94,21.63,36.33,0,0,0,0,5,0,32.5,27.2835210849501,"Max Height >0.5 m",32.6960937512022,23.6884538527926,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"12044","2014-1017","T60143109324",2014,30.40147,-80.21448,62,98,21.63,36.33,0,0,0,0,0,0,33.0694223597079,30.577548136691,"Max Height >0.5 m",33.3758169917759,24.4427927902332,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"12045","2014-1017","T60143110324",2014,30.40913,-80.2141,54,103,21.63,36.33,0,0,0,0,0,0,39.7835150684135,30.0180404109655,"Max Height >0.5 m",36.3332149706107,28.9268475635476,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"12046","2014-1018","T60143112324",2014,29.4043,-80.35736,40,98,20.14,36.23,7,0,0,0,0,1,22.2065146404381,10.5628551011101,"Max height < 0.5 m",12.9499682659326,6.71292913915603,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"12047","2014-1018","T60143113324",2014,29.42414,-80.35686,43,97,20.14,36.23,37,0,0,0,1,1,11.2799637946931,7.37331375846617,"Max height < 0.5 m",6.08978139512036,3.65832770175864,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"12048","2014-1018","T60143114324",2014,29.42878,-80.35933,42,97,20.14,36.23,8,0,0,0,0,1,9.73298624849068,6.75123479659301,"Max height < 0.5 m",4.35096464135068,2.84953716985142,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"12049","2014-1018","T60143115324",2014,29.43352,-80.3614,42,97,20.14,36.23,0,0,0,0,0,0,8.69424140128509,6.13565677823614,"Max height < 0.5 m",3.58138233425915,2.41611757372592,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"12050","2014-1019","T60143117324",2014,29.46614,-80.43916,33,84,20.9,36.2,0,1,0,0,0,0,16.7313676774039,16.0504424224559,"Max height < 0.5 m",1.77349860608214,1.27229247827631,"No consolidated sediment","<0.3 m of Relief"
"12051","2014-1019","T60143118324",2014,29.47247,-80.44104,33,88,20.9,36.2,0,0,0,0,0,0,20.8128889572844,19.7926378794545,"Max height < 0.5 m",2.37478589132844,1.77210489867576,"No consolidated sediment","<0.3 m of Relief"
"12052","2014-1019","T60143119324",2014,29.48379,-80.44881,32,93,20.9,36.2,0,0,0,0,0,0,6.54334540265573,5.73453535565077,"Max height < 0.5 m",1.45398390207214,1.37082368042473,"No consolidated sediment","<0.3 m of Relief"
"12053","2014-1019","T60143120324",2014,29.49924,-80.45657,32,98,20.9,36.2,26,0,0,0,1,1,11.1632000084322,8.39508943723563,"Max height < 0.5 m",3.90258211676896,3.08576260395685,"No consolidated sediment","<0.3 m of Relief"
"12054","2014-1019","T60143121324",2014,29.5046,-80.45576,32,101,20.9,36.2,46,0,0,0,19,1,11.1818181818182,8.40909090909091,"Max height < 0.5 m",3.90909090909091,3.09090909090909,"No consolidated sediment","<0.3 m of Relief"
"12055","2014-1019","T60143122324",2014,29.51087,-80.45784,32,103,20.9,36.2,2,0,0,0,0,1,33.3451209305419,29.8657714731363,"Max height < 0.5 m",10.7168815660586,8.92772310092055,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"12056","2014-1020","T60143124324",2014,29.5382,-80.42687,38,84,20.16,36.24,0,0,0,0,0,0,9.44998582896985e-09,8.20748769219789e-09,"Max height < 0.5 m",3.51749472522767e-09,2.99249551250712e-09,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"12057","2014-1020","T60143125324",2014,29.53785,-80.42381,38,87,20.16,36.24,0,0,0,0,2,0,9.44998582896985e-09,8.20748769219789e-09,"Max height < 0.5 m",3.51749472522767e-09,2.99249551250712e-09,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"12058","2014-1020","T60143126324",2014,29.53603,-80.42279,39,93,20.16,36.24,0,0,0,0,0,0,9.44998582896985e-09,8.20748769219789e-09,"Max height < 0.5 m",3.51749472522767e-09,2.99249551250712e-09,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"12059","2014-1020","T60143127324",2014,29.53484,-80.42178,39,95,20.16,36.24,1,0,0,0,0,1,14.9,10.1,"Max height < 0.5 m",6.40000000000002,4.25000000000003,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"12060","2014-1020","T60143128324",2014,29.53313,-80.42049,39,100,20.16,36.24,0,0,0,0,1,0,14.9,10.1,"Max height < 0.5 m",6.4,4.25,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"12061","2014-1020","T60143129324",2014,29.5312,-80.41941,39,105,20.16,36.24,0,0,0,0,0,0,14.9,10.1,"Max height < 0.5 m",6.4,4.25,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"12062","2014-1021","T60143131324",2014,29.53707,-80.38502,43,84,19.98,36.24,7,1,0,0,0,1,9.44998582896985e-09,8.20748769219789e-09,"Max height < 0.5 m",3.51749472522767e-09,2.99249551250712e-09,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"12063","2014-1021","T60143132324",2014,29.54262,-80.38606,43,88,19.98,36.24,5,0,0,0,0,1,9.44998582896985e-09,8.20748769219789e-09,"Max height < 0.5 m",3.51749472522767e-09,2.99249551250712e-09,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"12064","2014-1021","T60143133324",2014,29.54691,-80.38519,44,93,19.98,36.24,3,0,0,0,1,1,22.5,19.5,"Max height < 0.5 m",8.7,7.6,"No consolidated sediment","<0.3 m of Relief"
"12065","2014-1021","T60143134324",2014,29.5537,-80.38897,42,97,19.98,36.24,18,1,0,0,0,1,22.5,19.5,"Max height < 0.5 m",8.7,7.6,"No consolidated sediment","<0.3 m of Relief"
"12066","2014-1021","T60143135324",2014,29.55802,-80.39036,40,101,19.98,36.24,0,0,0,0,0,0,11.6666666666667,8.54166666666667,"Max height < 0.5 m",3.16666666666667,2.33333333333333,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"12067","2014-1021","T60143136324",2014,29.56444,-80.39274,41,104,19.98,36.24,0,1,0,0,0,0,10.9098480594121,7.98756732921245,"Max height < 0.5 m",2.96124447326923,2.18196961188259,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"12068","2014-1022","T60143138324",2014,29.72481,-80.28754,58,87,18.72,36.2,2,0,0,0,0,1,21,19.5,"Max Height >0.5 m",34.9999999999999,26.5999999999999,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"12069","2014-1022","T60143139324",2014,29.71597,-80.2877,59,90,18.72,36.2,0,0,0,0,0,0,17.918033934673,16.0554496916934,"Max height < 0.5 m",30.1051127197735,21.8501464169654,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"12070","2014-1022","T60143140324",2014,29.70666,-80.28856,58,97,18.72,36.2,0,0,0,0,0,0,12.5,10,"Max height < 0.5 m",21.5,13.5,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"12071","2014-1022","T60143141324",2014,29.69794,-80.28924,60,96,18.72,36.2,0,0,0,0,0,0,2.08249687712484e-09,1.30374804492269e-09,"Max height < 0.5 m",2.62499606360274e-10,2.09999685088219e-10,"No consolidated sediment","<0.3 m of Relief"
"12072","2014-1022","T60143142324",2014,29.69357,-80.28922,59,100,18.72,36.2,0,0,0,0,0,0,28.75,16.875,"Max Height >0.5 m",53.75,27.875,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"12073","2014-1022","T60143143324",2014,29.6891,-80.28925,58,104,18.72,36.2,0,0,0,0,0,0,27.8753407683373,16.3863205271238,"Max Height >0.5 m",52.1495961221117,27.1261479181004,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"12074","2014-1023","T60143145324",2014,29.66382,-80.24721,83,84,17.59,36.18,5,0,0,0,0,1,4.75999286199963e-09,4.26999359679378e-09,"Max height < 0.5 m",2.7474958799042e-09,2.563746155452e-09,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"12075","2014-1023","T60143146324",2014,29.66441,-80.25496,71,93,17.59,36.18,0,0,0,0,0,0,4.75999286199963e-09,4.26999359679378e-09,"Max height < 0.5 m",2.7474958799042e-09,2.563746155452e-09,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"12076","2014-1023","T60143147324",2014,29.66459,-80.26168,67,101,17.59,36.18,0,0,0,0,0,0,4.75999286199963e-09,4.26999359679378e-09,"Max height < 0.5 m",2.7474958799042e-09,2.563746155452e-09,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"12077","2014-1023","T60143148324",2014,29.66519,-80.27551,63,110,17.59,36.18,0,0,0,0,0,0,9.50000000000004,8.25000000000004,"Max height < 0.5 m",3.33333333333335,2.8888888888889,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"12078","2014-1024","T60143150324",2014,29.77922,-80.4276,42,83,20.26,36.23,0,0,0,0,0,0,2.2049966934263e-09,2.14374678527557e-09,"Max height < 0.5 m",1.36499795307342e-09,8.22498766595524e-10,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"12079","2014-1024","T60143151324",2014,29.77534,-80.43039,41,90,20.26,36.23,0,0,0,0,0,0,2.2049966934263e-09,2.14374678527557e-09,"Max height < 0.5 m",1.36499795307342e-09,8.22498766595524e-10,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"12080","2014-1024","T60143152324",2014,29.77167,-80.43803,40,90,20.26,36.23,0,0,0,0,0,0,6.6499900277936e-09,5.73999139241132e-09,"Max height < 0.5 m",5.19749220593342e-09,4.03374395106954e-09,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"12081","2014-1024","T60143153324",2014,29.77023,-80.44393,39,97,20.26,36.23,0,0,0,0,14,0,6.6499900277936e-09,5.73999139241132e-09,"Max height < 0.5 m",5.19749220593342e-09,4.03374395106954e-09,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"12082","2014-1024","T60143154324",2014,29.76743,-80.45396,36,103,20.26,36.23,0,0,0,0,0,0,6.6499900277936e-09,5.73999139241132e-09,"Max height < 0.5 m",5.19749220593342e-09,4.03374395106954e-09,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"12083","2014-1024","T60143155324",2014,29.76069,-80.45257,36,107,20.26,36.23,0,0,0,0,0,0,23.2307692307692,16.8846153846154,"Max height < 0.5 m",23.4615384615385,16.6153846153846,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"12084","2014-1025","T60143157324",2014,29.7564,-80.45206,35,81,20.24,36.22,0,0,0,0,0,0,23.2307692307692,16.8846153846154,"Max height < 0.5 m",23.4615384615385,16.6153846153846,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"12085","2014-1025","T60143158324",2014,29.75213,-80.45339,34,86,20.24,36.22,0,0,0,0,3,0,5.45999181229369e-09,13.6470588235294,"Max height < 0.5 m",6.41176470588235,3.88235294117647,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"12086","2014-1025","T60143159324",2014,29.74611,-80.4433,37,91,20.24,36.22,0,0,0,0,4,0,5.45999181229369e-09,13.6470588235294,"Max height < 0.5 m",6.41176470588235,3.88235294117647,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"12087","2014-1025","T60143160324",2014,29.74557,-80.43766,38,99,20.24,36.22,0,0,0,0,1,0,5.45999181229369e-09,13.6470588235294,"Max height < 0.5 m",6.41176470588235,3.88235294117647,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"12088","2014-1026","T60143162324",2014,30.06057,-80.27736,54,91,20.43,36.2,0,0,0,0,5,0,43.125,35.5386900467148,"Max Height >0.5 m",62.7251212367417,54.0709966146001,">50% Consolidated Sediment > 1 m in diameter",">1 m of Relief"
"12089","2014-1026","T60143163324",2014,30.05524,-80.27838,53,95,20.43,36.2,0,0,0,0,4,0,42.8685173774237,36.9074131128813,"Max Height >0.5 m",71.2705311790023,59.8584200136716,">50% Consolidated Sediment > 1 m in diameter",">1 m of Relief"
"12090","2014-1026","T60143164324",2014,30.05005,-80.27887,54,99,20.43,36.2,0,0,0,0,4,0,42.5000066665017,38.7499666674916,"Max Height >0.5 m",83.3331151165114,67.9165208924964,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"12091","2014-1026","T60143165324",2014,30.0454,-80.27827,53,103,20.43,36.2,0,0,0,0,2,0,41.3576317420202,36.0210091614928,"Max Height >0.5 m",78.1151079573756,64.1440307529675,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"12092","2014-1026","T60143166324",2014,30.04062,-80.27919,53,107,20.43,36.2,1,0,0,0,2,1,39.8344317694982,32.3822536715791,"Max Height >0.5 m",71.1572809224012,59.1137098560603,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"12093","2014-1026","T60143167324",2014,30.03258,-80.2796,53,50,20.43,36.2,1,0,0,0,0,1,43.30812048826,35.5470996185978,"Max Height >0.5 m",61.8120653878954,49.6032486921657,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"12094","2014-1027","T60143169324",2014,30.09473,-80.27403,54,80,19.8,36.23,0,0,0,0,6,0,39.375,36.25,"Max Height >0.5 m",54.375,45.9375,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"12095","2014-1027","T60143170324",2014,30.08922,-80.275,54,86,19.8,36.23,0,0,0,0,4,0,39.375,36.25,"Max Height >0.5 m",54.375,45.9375,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"12096","2014-1027","T60143171324",2014,30.08453,-80.27638,56,89,19.8,36.23,0,0,0,0,0,0,37,31.35,"Max Height >0.5 m",61,51.1,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"12097","2014-1027","T60143172324",2014,30.08039,-80.27499,59,92,19.8,36.23,0,0,0,0,1,0,37,31.35,"Max Height >0.5 m",61,51.1,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"12098","2014-1027","T60143173324",2014,30.07061,-80.27773,53,94,19.8,36.23,0,0,0,0,3,0,32.2222222222222,26.6111111111111,"Max Height >0.5 m",47.2222222222222,35.5555555555556,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"12099","2014-1027","T60143174324",2014,30.06659,-80.27753,54,98,19.8,36.23,0,0,0,0,0,0,32.2222222222222,29.5095597142328,"Max Height >0.5 m",52.2554295808066,41.5668218418507,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"12100","2014-1028","T60143176324",2014,31.59575,-80.78402,19,84,22.89,34.64,15,0,0,0,1,1,25.4615384615385,23.0384615384615,"Max height < 0.5 m",10.4615384615385,8.96153846153846,"No consolidated sediment","<0.3 m of Relief"
"12101","2014-1028","T60143177324",2014,31.59069,-80.7654,20,89,22.89,34.64,189,0,0,0,1,1,2.65999601111744e-09,2.42374636539319e-09,"Max height < 0.5 m",1.83749724452191e-09,1.35624796619475e-09,"No consolidated sediment","<0.3 m of Relief"
"12102","2014-1029","T60143179324",2014,31.95271,-80.29654,27,90,23.05,35.05,22,0,0,0,29,1,17.5373000846734,14.0868433989822,"Max Height >0.5 m",5.97913843466096,4.10210277318523,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"12103","2014-1029","T60143180324",2014,31.95187,-80.28794,27,92,23.05,35.05,11,0,0,0,3,1,17.662670672073,14.1744215791398,"Max Height >0.5 m",6.03764360117219,4.13412305149899,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"12104","2014-1029","T60143181324",2014,31.9399,-80.29276,27,94,23.05,35.05,7,0,0,0,0,1,12.2010302245247,8.60056852251995,"Max height < 0.5 m",5.60033707807024,3.10019465071662,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"12105","2014-1029","T60143182324",2014,31.9343,-80.28748,27,98,23.05,35.05,67,1,0,0,1,1,20.7154556061073,13.2979548999632,"Max Height >0.5 m",8.3766356630467,4.70381877765576,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"12106","2014-1029","T60143183324",2014,31.92934,-80.28623,28,101,23.05,35.05,28,1,0,0,1,1,19.1915140446401,12.365971238313,"Max Height >0.5 m",7.18012868612896,4.042871302524,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"12107","2014-1029","T60143184324",2014,31.92537,-80.28199,27,102,23.05,35.05,117,0,0,0,2,1,17.2059675166337,11.1885893956339,"Max height < 0.5 m",5.9041790007687,3.33297177114487,"No consolidated sediment","<0.3 m of Relief"
"12108","2014-1030","T60143186324",2014,31.68658,-80.33374,29,80,22.32,35.11,35,0,0,0,2,1,16.5454545454545,13.8181818181818,"Max Height >0.5 m",6.81818181818182,5.40909090909091,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"12109","2014-1030","T60143187324",2014,31.68188,-80.33455,29,85,22.32,35.11,3,0,0,0,1,1,3.23749514511004e-09,2.46749629978657e-09,"Max height < 0.5 m",7.69998845323469e-10,6.56249015900684e-10,"No consolidated sediment","<0.3 m of Relief"
"12110","2014-1030","T60143188324",2014,31.68044,-80.32883,29,90,22.32,35.11,47,0,0,0,9,1,3.23749514511004e-09,2.46749629978657e-09,"Max height < 0.5 m",7.69998845323469e-10,6.56249015900684e-10,"No consolidated sediment","<0.3 m of Relief"
"12111","2014-1030","T60143189324",2014,31.68553,-80.32851,29,95,22.32,35.11,45,0,0,0,4,1,16.5454545454545,13.8181818181818,"Max Height >0.5 m",6.81818181818182,5.40909090909091,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"12112","2014-1030","T60143190324",2014,31.68736,-80.32401,29,101,22.32,35.11,42,0,0,0,23,1,16.5454545454545,13.8181818181818,"Max Height >0.5 m",6.81818181818182,5.40909090909091,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"12113","2014-1030","T60143191324",2014,31.68266,-80.32488,29,104,22.32,35.11,70,0,0,0,4,1,3.23749514511004e-09,2.46749629978657e-09,"Max height < 0.5 m",7.69998845323469e-10,6.56249015900684e-10,"No consolidated sediment","<0.3 m of Relief"
"12114","2014-1031","T60143193324",2014,31.73512,-80.23083,33,85,22.08,35.26,0,0,0,0,0,0,2.7474958799042e-09,2.99249551250712e-09,"Max height < 0.5 m",5.21499217969077e-09,4.93499259957314e-09,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"12115","2014-1031","T60143194324",2014,31.73945,-80.22173,32,88,22.08,35.26,22,2,0,0,24,1,2.76499585366155e-09,2.55499616857333e-09,"Max height < 0.5 m",5.26749210096282e-09,4.9874925208452e-09,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"12116","2014-1031","T60143195324",2014,31.7365,-80.2143,33,94,22.08,35.26,66,0,0,0,0,1,2.7474958799042e-09,2.99249551250712e-09,"Max height < 0.5 m",5.21499217969077e-09,4.93499259957314e-09,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"12117","2014-1031","T60143196324",2014,31.73555,-80.22454,32,95,22.08,35.26,99,0,0,0,6,1,2.7474958799042e-09,2.99249551250712e-09,"Max height < 0.5 m",5.21499217969077e-09,4.93499259957314e-09,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"12118","2014-1032","T60143198324",2014,31.4352,-80.35022,37,86,23.5,35.7,13,2,0,0,1,1,2.64249603736009e-09,1.88124717891529e-09,"Max height < 0.5 m",2.71249593238949e-09,2.02999695585278e-09,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"12119","2014-1032","T60143199324",2014,31.43492,-80.35619,37,89,23.5,35.7,10,0,0,0,7,1,1.6624975069484e-09,4.32352941176471,"Max height < 0.5 m",7.94117647058824,6.11764705882353,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"12120","2014-1032","T60143200324",2014,31.44031,-80.35534,36,91,23.5,35.7,22,0,0,0,0,1,2.46749629978657e-09,1.88124717891529e-09,"Max height < 0.5 m",2.71249593238949e-09,2.02999695585278e-09,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"12121","2014-1032","T60143201324",2014,31.44023,-80.34892,36,95,23.5,35.7,55,4,0,0,3,1,2.46749629978657e-09,1.88124717891529e-09,"Max height < 0.5 m",2.71249593238949e-09,2.02999695585278e-09,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"12122","2014-1032","T60143202324",2014,31.43987,-80.34479,36,94,23.5,35.7,41,0,0,0,4,1,2.64249603736009e-09,1.88124717891529e-09,"Max height < 0.5 m",2.71249593238949e-09,2.02999695585278e-09,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"12123","2014-1032","T60143203324",2014,31.44099,-80.33033,38,102,23.5,35.7,1,0,0,25,3,1,2.46749629978657e-09,1.88124717891529e-09,"Max height < 0.5 m",2.71249593238949e-09,2.02999695585278e-09,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"12124","2014-1033","T60143205324",2014,31.26967,-80.41981,38,84,24.01,35.65,4,0,0,0,7,1,4.68999296697022e-09,12.0882352941176,"Max height < 0.5 m",14.4705882352941,9.26470588235294,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"12125","2014-1033","T60143206324",2014,31.2683,-80.42326,36,86,24.01,35.65,0,0,0,0,0,0,4.68999296697022e-09,12.0882352941176,"Max height < 0.5 m",14.4705882352941,9.26470588235294,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"12126","2014-1033","T60143207324",2014,31.26683,-80.42662,37,89,24.01,35.65,0,0,0,0,0,0,4.68999296697022e-09,12.0882352941176,"Max height < 0.5 m",14.4705882352941,9.26470588235294,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"12127","2014-1033","T60143208324",2014,31.25937,-80.4247,37,90,24.01,35.65,0,0,0,0,20,0,5.5649916548378e-09,4.53249320315406e-09,"Max height < 0.5 m",6.92998960791122e-09,4.63749304569817e-09,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"12128","2014-1033","T60143209324",2014,31.26376,-80.4246,38,88,24.01,35.65,3,0,0,0,0,1,5.38999191726428e-09,4.5149932293967e-09,"Max height < 0.5 m",6.52749021149214e-09,4.47124329500333e-09,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"12129","2014-1033","T60143210324",2014,31.26072,-80.41817,36,92,24.01,35.65,16,0,0,0,0,1,5.38999191726428e-09,4.5149932293967e-09,"Max height < 0.5 m",6.52749021149214e-09,4.47124329500333e-09,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"12130","2014-1034","T60143212324",2014,31.07102,-80.02746,50,97,23.96,36.15,0,0,1,0,0,0,14.9992104618523,12.4616636767421,"Max height < 0.5 m",8.52792616328026,5.2471878951302,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"12131","2014-1034","T60143213324",2014,31.06415,-80.03734,50,99,23.96,36.15,0,0,0,0,0,0,15.7426674954594,12.6506781768117,"Max height < 0.5 m",6.17154539574666,3.90518494463647,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"12132","2014-1034","T60143214324",2014,31.05443,-80.03551,49,101,23.96,36.15,0,0,0,0,0,0,21.8158416611711,17.7961875489025,"Max height < 0.5 m",2.76827824739544,2.21137970789924,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"12133","2014-1034","T60143215324",2014,31.04627,-80.03869,49,105,23.96,36.15,0,0,0,0,0,0,23.9316943634763,19.8021258251139,"Max height < 0.5 m",2.5209707886845,2.17016179811408,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"12134","2014-1034","T60143216324",2014,30.9916,-80.08216,41,113,23.96,36.15,0,0,0,0,0,0,15.4311017460347,12.2629915714312,"Max height < 0.5 m",15.7135178271569,13.9055780987623,"> 50% consolidated sediment <1 m in diameter","0.3 - 1 m of Relief"
"12135","2014-1034","T60143217324",2014,30.98836,-80.08659,40,118,23.96,36.15,0,0,0,0,0,0,15.3809572115618,12.2178614904056,"Max height < 0.5 m",15.7759199145007,13.9601799251881,"> 50% consolidated sediment <1 m in diameter","0.3 - 1 m of Relief"
"12136","2014-1035","T60143219324",2014,29.99361,-80.28106,56,86,20.23,36.18,0,0,0,0,1,0,31.1174493073571,26.5303276223126,"Max Height >0.5 m",22.1874890754706,15.8655249589964,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"12137","2014-1035","T60143220324",2014,29.98762,-80.28059,58,89,20.23,36.18,0,0,0,0,0,0,24.027860742653,19.7935579525548,"Max Height >0.5 m",22.0466973945298,15.2535063300645,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"12138","2014-1035","T60143221324",2014,29.97871,-80.28416,56,89,20.23,36.18,0,0,0,0,0,0,8.66666666666667,9.6242116529833,"Max Height >0.5 m",12.999035434216,8.32076344502258,">50% Consolidated Sediment > 1 m in diameter","<0.3 m of Relief"
"12139","2014-1035","T60143222324",2014,29.97258,-80.28604,53,91,20.23,36.18,0,0,0,0,4,0,43.8181818181818,33.0029318759735,"Max Height >0.5 m",41.6035872364969,28.0453307592328,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"12140","2014-1035","T60143223324",2014,29.96522,-80.28364,59,91,20.23,36.18,0,0,0,0,0,0,42.5332780077512,34.7496514882662,"Max Height >0.5 m",45.7458236414956,30.286475261181,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"12141","2014-1035","T60143224324",2014,29.95987,-80.28413,57,94,20.23,36.18,0,0,0,0,0,0,38.75,26.25,"Max Height >0.5 m",41.25,25.375,">50% Consolidated Sediment > 1 m in diameter","0.3 - 1 m of Relief"
"12142","2014-1036","T60143226324",2014,29.94044,-80.2842,62,85,20.41,36.17,0,0,0,0,0,0,9.20498619636693e-09,8.66248700988903e-09,"Max Height >0.5 m",9.79998530411688e-09,7.89248816456556e-09,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"12143","2014-1036","T60143227324",2014,29.94181,-80.29511,54,88,20.41,36.17,0,0,0,0,0,0,9.20498619636693e-09,8.66248700988903e-09,"Max Height >0.5 m",9.79998530411688e-09,7.89248816456556e-09,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
"12144","2014-1036","T60143228324",2014,29.93769,-80.29734,52,90,20.41,36.17,0,0,0,0,1,0,9.20498619636693e-09,6.80748979160976e-09,"Max height < 0.5 m",8.13748779716848e-09,6.56249015900684e-09,"> 50% consolidated sediment <1 m in diameter","<0.3 m of Relief"
