"","Event","PCG","Year","Lat","Long","Depth","Duration","Temp","Salinity","Black.Sea.Bass.Abund","Red.Porgy.Abund","Red.Snapper.Abund","Scamp.Abund","Stenotomus.sp.Abund","Tomtate.Abund","White.Grunt.Abund"
"9536","2010-5007","T60100047324",2010,31.23252,-79.88554,49,110,20.64,36.17,0,0,0,0,0,0,0
"9537","2010-5007","T60100048324",2010,31.23552,-79.88562,47,118,20.64,36.17,0,0,0,0,0,0,0
"9538","2010-5007","T60100049324",2010,31.23922,-79.88329,49,118,20.64,36.17,0,5,0,0,0,0,0
"9539","2010-5008","T60100051324",2010,31.42805,-80.32529,37,107,19.27,36.04,29,0,0,0,0,0,0
"9540","2010-5008","T60100052324",2010,31.441,-80.33062,37,111,19.27,36.04,1,0,0,0,74,1,0
"9541","2010-5009","T60100059324",2010,31.73717,-80.22353,32,111,24.21,36.24,39,0,0,0,0,42,1
"9542","2010-5009","T60100060324",2010,31.73995,-80.22137,32,117,24.21,36.24,8,0,1,0,0,1,0
"9543","2010-5009","T60100061324",2010,31.73735,-80.21755,32,119,24.21,36.24,1,0,0,0,0,0,0
"9544","2010-5010","T60100064324",2010,30.44508,-80.20537,51,105,17.99,36.34,0,4,0,0,0,0,0
"9545","2010-5010","T60100065324",2010,30.44073,-80.20689,51,116,17.99,36.34,0,5,0,0,0,0,0
"9546","2010-5010","T60100066324",2010,30.43498,-80.20858,51,118,17.99,36.34,0,4,0,0,0,0,0
"9547","2010-5010","T60100067324",2010,30.4273,-80.21063,52,119,17.99,36.34,0,0,0,0,0,0,0
"9548","2010-5010","T60100068324",2010,30.4223,-80.21288,50,119,17.99,36.34,0,1,0,0,0,0,0
"9549","2010-5010","T60100069324",2010,30.41913,-80.21143,60,117,17.99,36.34,0,4,0,0,0,0,0
"9550","2010-5013","T60100078324",2010,30.44893,-80.20251,57,100,17.65,36.28,0,9,0,0,0,0,0
"9551","2010-5013","T60100079324",2010,30.45103,-80.19978,59,102,17.65,36.28,0,5,0,0,0,0,0
"9552","2010-5013","T60100080324",2010,30.45578,-80.20152,53,100,17.65,36.28,0,4,0,0,0,0,0
"9553","2010-5014","T60100082324",2010,30.46017,-80.19403,64,100,17.58,36.31,0,10,0,0,0,0,0
"9554","2010-5014","T60100083324",2010,30.46667,-80.19952,52,101,17.58,36.31,0,9,0,1,0,0,0
"9555","2010-5014","T60100084324",2010,30.47135,-80.19625,58,105,17.58,36.31,0,20,0,0,0,0,0
"9556","2010-5015","T60100087324",2010,29.16657,-80.23611,51,102,18.88,36.22,0,0,2,0,0,0,0
"9557","2010-5015","T60100089324",2010,29.16112,-80.23357,51,106,18.88,36.22,0,0,0,0,0,0,0
"9558","2010-5015","T60100090324",2010,29.157,-80.23258,51,105,18.88,36.22,0,0,1,0,0,0,0
"9559","2010-5015","T60100091324",2010,29.15338,-80.23161,51,111,18.88,36.22,0,0,1,0,0,0,0
"9560","2010-5016","T60100093324",2010,28.86785,-80.25805,43,99,17.83,36.15,24,0,5,0,0,0,0
"9561","2010-5016","T60100094324",2010,28.86452,-80.259,42,99,17.83,36.15,40,0,1,0,0,0,0
"9562","2010-5016","T60100095324",2010,28.86197,-80.25861,42,105,17.83,36.15,96,2,0,0,0,0,0
"9563","2010-5016","T60100096324",2010,28.86032,-80.25832,42,103,17.83,36.15,47,2,0,0,0,0,0
"9564","2010-5016","T60100098324",2010,28.8472,-80.25322,41,109,17.83,36.15,57,0,0,0,0,0,0
"9565","2010-5018","T60100104324",2010,27.87193,-80.15343,29,93,16.52,35.76,0,0,0,0,0,0,0
"9566","2010-5018","T60100106324",2010,27.86487,-80.15318,28,95,16.52,35.76,0,0,0,0,0,0,0
"9567","2010-5019","T60100115324",2010,27.73665,-80.1336,22,100,16.57,35.74,47,2,0,0,0,15,0
"9568","2010-5019","T60100116324",2010,27.7391,-80.12722,28,103,16.57,35.74,79,0,0,0,0,0,0
"9569","2010-5020","T60100122324",2010,27.70932,-80.12218,25,120,16.75,35.74,99,0,0,0,0,2,0
"9570","2010-5021","T60100125324",2010,27.75535,-80.01117,55,90,14.39,35.77,0,0,0,0,0,0,0
"9571","2010-5021","T60100129324",2010,27.76472,-80.01009,55,94,14.39,35.77,0,0,0,0,0,0,0
"9572","2010-5022","T60100134324",2010,27.78502,-80.01822,53,98,15.24,35.79,9,1,0,0,0,0,0
"9573","2010-5022","T60100135324",2010,27.7857,-80.0117,54,109,15.24,35.79,30,2,0,0,0,0,0
"9574","2010-5022","T60100137324",2010,27.79023,-80.01315,55,110,15.24,35.79,27,0,0,0,0,0,0
"9575","2010-5024","T60100149324",2010,28.8653,-80.17091,54,91,13.36,35.67,0,0,0,0,0,0,0
"9576","2010-5024","T60100150324",2010,28.8684,-80.17168,51,85,13.36,35.67,0,12,3,0,0,0,0
"9577","2010-5024","T60100151324",2010,28.87267,-80.17236,58,80,13.36,35.67,0,0,0,0,0,0,0
"9578","2010-5025","T60100153324",2010,28.88177,-80.17368,51,90,12.54,35.56,1,0,0,0,0,0,0
"9579","2010-5025","T60100154324",2010,28.88487,-80.17445,52,97,12.54,35.56,0,0,0,0,0,0,0
"9580","2010-5025","T60100155324",2010,28.8876,-80.17513,50,98,12.54,35.56,2,0,0,0,0,0,0
"9581","2010-5025","T60100156324",2010,28.89027,-80.17545,51,101,12.54,35.56,0,0,0,0,0,0,0
"9582","2010-5025","T60100157324",2010,28.89325,-80.17575,50,102,12.54,35.56,0,0,0,0,0,0,0
"9583","2010-5025","T60100158324",2010,28.89557,-80.17755,50,110,12.54,35.56,0,1,0,0,0,0,0
"9584","2010-5026","T60100161324",2010,28.95617,-80.18201,52,98,12.4,35.57,0,0,0,0,0,0,0
"9585","2010-5026","T60100164324",2010,28.97432,-80.18536,53,105,12.4,35.57,0,4,0,0,0,0,0
"9586","2010-5027","T60100167324",2010,29.02247,-80.19475,52,96,12.29,35.54,0,1,1,0,0,0,0
"9587","2010-5029","T60100180324",2010,29.17485,-80.60983,25,93,19.73,35.86,14,0,1,0,0,0,0
"9588","2010-5029","T60100181324",2010,29.17123,-80.59232,23,95,19.73,35.86,8,0,0,0,0,0,0
"9589","2010-5029","T60100182324",2010,29.17025,-80.58608,27,95,19.73,35.86,20,0,1,0,0,3,0
"9590","2010-5029","T60100183324",2010,29.16958,-80.58109,26,92,19.73,35.86,37,0,0,0,0,1,0
"9591","2010-5029","T60100184324",2010,29.1732,-80.58238,23,98,19.73,35.86,29,0,0,0,0,1,0
"9592","2010-5029","T60100185324",2010,29.17567,-80.57885,26,103,19.73,35.86,4,0,0,0,1,4,0
"9593","2010-5038","T60100196324",2010,29.85813,-80.53584,35,98,20.3,36.26,0,0,0,0,0,0,0
"9594","2010-5038","T60100197324",2010,29.85582,-80.53357,35,92,20.3,36.26,0,0,0,0,0,0,0
"9595","2010-5038","T60100199324",2010,29.85137,-80.52825,36,85,20.3,36.26,0,1,0,0,0,0,0
"9596","2010-5038","T60100200324",2010,29.84728,-80.52866,36,73,20.3,36.26,0,5,0,0,0,0,0
"9597","2010-5039","T60100202324",2010,29.98773,-80.28055,56,108,19.19,36.22,0,1,1,0,0,0,0
"9598","2010-5039","T60100203324",2010,29.99373,-80.28105,55,112,19.19,36.22,0,0,0,0,0,1,0
"9599","2010-5039","T60100204324",2010,29.999,-80.28204,54,104,19.19,36.22,0,0,0,0,0,0,0
"9600","2010-5039","T60100205324",2010,30.008,-80.2801,54,106,19.19,36.22,0,7,0,0,0,0,0
"9601","2010-5039","T60100206324",2010,30.00807,-80.2801,54,104,19.19,36.22,0,12,0,0,0,1,0
"9602","2010-5039","T60100207324",2010,30.01962,-80.28055,54,102,19.19,36.22,0,1,0,0,0,0,0
"9603","2010-5040","T60100209324",2010,30.02593,-80.27918,53,112,19.79,36.27,0,0,0,0,0,0,0
"9604","2010-5040","T60100210324",2010,30.0306,-80.27934,53,112,19.79,36.27,0,5,0,0,0,1,0
"9605","2010-5040","T60100211324",2010,30.04055,-80.27853,53,114,19.79,36.27,0,5,0,0,0,3,0
"9606","2010-5040","T60100212324",2010,30.0455,-80.27824,55,108,19.79,36.27,0,1,0,0,0,1,0
"9607","2010-5040","T60100213324",2010,30.05002,-80.27887,57,103,19.79,36.27,0,11,0,0,0,0,0
"9608","2010-5040","T60100214324",2010,30.05518,-80.27847,53,106,19.79,36.27,0,1,0,0,0,0,0
"9609","2010-5041","T60100216324",2010,30.06043,-80.27755,53,111,20.84,36.31,0,0,0,0,0,0,0
"9610","2010-5041","T60100217324",2010,30.06618,-80.27715,52,93,20.84,36.31,0,1,0,0,0,0,0
"9611","2010-5041","T60100218324",2010,30.07053,-80.27628,54,93,20.84,36.31,0,1,0,0,0,3,0
"9612","2010-5041","T60100219324",2010,30.077,-80.27628,51,91,20.84,36.31,0,0,0,0,0,0,0
"9613","2010-5041","T60100220324",2010,30.08013,-80.27489,50,88,20.84,36.31,0,0,0,0,0,0,0
"9614","2010-5041","T60100221324",2010,30.08455,-80.27641,50,89,20.84,36.31,0,1,0,0,0,0,0
"9615","2010-5043","T60100230324",2010,31.26972,-80.41965,36,86,27.45,36.19,9,0,0,0,0,53,0
"9616","2010-5043","T60100231324",2010,31.26835,-80.42305,36,91,27.45,36.19,2,0,0,0,0,137,0
"9617","2010-5043","T60100232324",2010,31.26695,-80.42643,36,92,27.45,36.19,41,0,0,0,0,2,0
"9618","2010-5043","T60100233324",2010,31.26372,-80.42455,36,93,27.45,36.19,12,0,0,0,0,86,0
"9619","2010-5043","T60100234324",2010,31.26088,-80.41842,35,96,27.45,36.19,6,2,0,0,0,92,0
"9620","2010-5043","T60100235324",2010,31.25935,-80.42185,36,102,27.45,36.19,3,0,0,0,0,59,0
"9621","2010-5044","T60100237324",2010,31.5834,-80.40448,32,84,27.93,36.25,0,0,0,0,0,111,0
"9622","2010-5044","T60100238324",2010,31.58637,-80.4025,30,89,27.93,36.25,0,0,0,0,0,66,1
"9623","2010-5044","T60100239324",2010,31.58777,-80.40463,30,93,27.93,36.25,1,0,0,0,0,154,1
"9624","2010-5044","T60100240324",2010,31.58547,-80.397,30,97,27.93,36.25,2,0,0,0,0,103,1
"9625","2010-5044","T60100241324",2010,31.58333,-80.3978,30,102,27.93,36.25,2,0,0,0,0,123,1
"9626","2010-5044","T60100242324",2010,31.58318,-80.40078,31,110,27.93,36.25,1,0,0,0,0,97,2
"9627","2010-5045","T60100244324",2010,31.58652,-80.38067,31,90,27.94,36.25,0,0,0,0,0,138,0
"9628","2010-5045","T60100245324",2010,31.58825,-80.38378,30,89,27.94,36.25,0,0,0,0,0,48,0
"9629","2010-5045","T60100246324",2010,31.58467,-80.38762,30,93,27.94,36.25,1,0,0,0,0,56,0
"9630","2010-5045","T60100247324",2010,31.58233,-80.38448,30,92,27.94,36.25,3,0,0,0,0,33,0
"9631","2010-5045","T60100249324",2010,31.58,-80.37666,30,108,27.94,36.25,0,1,0,0,0,118,2
"9632","2010-5046","T60100252324",2010,31.4097,-80.59412,26,94,28.12,36.28,12,0,0,0,0,9,1
"9633","2010-5046","T60100253324",2010,31.40767,-80.59544,26,103,28.12,36.28,9,0,1,0,0,5,0
"9634","2010-5046","T60100254324",2010,31.4038,-80.58812,25,104,28.12,36.28,13,0,0,0,7,10,0
"9635","2010-5046","T60100255324",2010,31.4018,-80.58767,25,104,28.12,36.28,18,0,0,0,0,5,1
"9636","2010-5046","T60100256324",2010,31.39917,-80.5901,26,107,28.12,36.28,25,0,1,0,8,7,0
"9637","2010-5047","T60100262324",2010,31.25803,-79.87697,50,97,25.51,36.22,0,0,0,0,0,0,0
"9638","2010-5048","T60100265324",2010,31.26472,-79.8748,49,89,26.79,36.14,0,0,0,0,0,0,0
"9639","2010-5048","T60100267324",2010,31.27257,-79.87157,48,88,26.79,36.14,0,1,0,2,0,2,0
"9640","2010-5048","T60100268324",2010,31.27605,-79.8702,49,88,26.79,36.14,0,0,0,1,0,7,0
"9641","2010-5048","T60100269324",2010,31.27923,-79.86847,48,84,26.79,36.14,0,0,0,4,0,21,0
"9642","2010-5048","T60100270324",2010,31.28205,-79.8674,48,86,26.79,36.14,0,0,0,1,0,19,0
"9643","2010-5049","T60100272324",2010,31.28438,-79.86625,51,89,25.94,36.19,0,0,0,0,0,13,0
"9644","2010-5049","T60100273324",2010,31.28787,-79.86436,51,89,25.94,36.19,0,0,0,0,0,19,0
"9645","2010-5049","T60100274324",2010,31.29228,-79.86348,50,88,25.94,36.19,0,0,0,0,0,10,0
"9646","2010-5049","T60100275324",2010,31.29612,-79.86193,52,95,25.94,36.19,0,1,0,0,0,0,0
"9647","2010-5049","T60100276324",2010,31.29833,-79.85948,54,97,25.94,36.19,0,1,1,0,0,0,0
"9648","2010-5050","T60100278324",2010,31.52567,-79.75047,60,96,22.48,36.28,0,1,0,5,0,0,0
"9649","2010-5050","T60100283324",2010,31.54308,-79.74313,59,112,22.48,36.28,0,0,0,0,0,0,0
"9650","2010-5051","T60100285324",2010,31.55022,-79.70351,60,86,24.02,36.3,0,7,0,3,0,0,0
"9651","2010-5051","T60100286324",2010,31.5476,-79.70595,68,92,24.02,36.3,0,0,0,2,0,0,0
"9652","2010-5051","T60100287324",2010,31.54607,-79.70903,67,102,24.02,36.3,1,4,0,2,0,0,0
"9653","2010-5051","T60100288324",2010,31.5442,-79.71218,70,98,24.02,36.3,0,22,0,0,0,0,0
"9654","2010-5052","T60100292324",2010,31.54387,-79.73129,59,94,23.99,36.3,0,15,0,0,0,0,0
"9655","2010-5052","T60100293324",2010,31.54812,-79.72795,62,96,23.99,36.3,0,11,1,0,0,0,0
"9656","2010-5053","T60100299324",2010,31.60608,-79.68214,67,104,21,36.25,0,6,0,2,0,0,0
"9657","2010-5053","T60100300324",2010,31.60822,-79.67818,69,102,21,36.25,0,3,1,0,0,0,0
"9658","2010-5053","T60100301324",2010,31.60628,-79.67255,72,109,21,36.25,0,18,0,0,0,0,0
"9659","2010-5053","T60100302324",2010,31.61023,-79.67503,68,104,21,36.25,0,0,0,0,0,0,0
"9660","2010-5054","T60100304324",2010,31.6348,-79.6706,68,90,23.29,36.29,0,26,0,0,0,0,0
"9661","2010-5054","T60100306324",2010,31.62495,-79.66337,69,100,23.29,36.29,0,29,0,0,0,0,0
"9662","2010-5054","T60100307324",2010,31.62143,-79.66727,69,103,23.29,36.29,0,13,0,1,0,0,0
"9663","2010-5054","T60100309324",2010,31.62005,-79.67557,66,90,23.29,36.29,0,4,0,0,0,0,0
"9664","2010-5055","T60100311324",2010,31.61323,-79.67495,68,90,24.97,36.27,0,14,0,0,0,0,0
"9665","2010-5055","T60100312324",2010,31.61548,-79.6749,68,95,24.97,36.27,0,6,0,0,0,0,0
"9666","2010-5056","T60100315324",2010,30.55595,-80.16707,52,113,26.18,36.2,0,0,0,0,0,0,0
"9667","2010-5056","T60100318324",2010,30.56678,-80.16264,55,140,26.18,36.2,0,1,0,2,0,0,0
"9668","2010-5056","T60100319324",2010,30.57072,-80.16285,51,113,26.18,36.2,0,0,0,1,0,0,0
"9669","2010-5057","T60100323324",2010,29.94598,-80.28398,55,89,26.09,36.32,0,0,1,0,0,0,0
"9670","2010-5057","T60100324324",2010,29.94242,-80.28497,56,92,26.09,36.32,0,0,0,0,0,2,0
"9671","2010-5057","T60100325324",2010,29.93772,-80.28447,53,102,26.09,36.32,0,0,0,0,0,7,0
"9672","2010-5057","T60100326324",2010,29.93265,-80.2857,53,109,26.09,36.32,0,0,0,0,0,0,0
"9673","2010-5057","T60100327324",2010,29.92722,-80.28463,53,118,26.09,36.32,0,2,0,0,0,0,0
"9674","2010-5057","T60100328324",2010,29.92115,-80.28627,54,119,26.09,36.32,0,0,0,0,0,2,0
"9675","2010-5058","T60100331324",2010,29.94013,-80.49313,42,104,25.26,36.44,0,0,9,0,0,2,0
"9676","2010-5058","T60100332324",2010,29.94443,-80.4989,43,103,25.26,36.44,164,2,0,0,4,22,0
"9677","2010-5058","T60100333324",2010,29.94458,-80.49453,42,117,25.26,36.44,76,0,0,0,3,12,0
"9678","2010-5058","T60100335324",2010,29.94733,-80.49905,41,141,25.26,36.44,61,0,0,0,0,16,0
"9679","2010-5059","T60100340324",2010,29.9328,-80.51881,35,96,NA,NA,0,1,0,0,0,0,0
"9680","2010-5060","T60100341324",2010,28.88093,-80.27272,40,96,21.61,36.43,69,0,0,0,0,7,0
"9681","2010-5060","T60100342324",2010,28.88272,-80.27296,40,88,21.61,36.43,53,0,0,0,0,0,0
"9682","2010-5060","T60100344324",2010,28.89373,-80.26505,40,85,21.61,36.43,21,0,0,0,0,0,0
"9683","2010-5061","T60100352324",2010,29.1457,-80.31052,42,116,23.18,36.43,20,0,13,0,0,0,0
"9684","2010-5062","T60100354324",2010,29.66363,-80.24657,83,74,NA,NA,0,0,0,0,0,0,0
"9685","2010-5062","T60100355324",2010,29.66435,-80.25513,70,88,NA,NA,0,0,0,0,0,0,0
"9686","2010-5062","T60100356324",2010,29.66462,-80.26154,66,93,NA,NA,0,0,0,0,0,0,0
"9687","2010-5062","T60100357324",2010,29.66512,-80.27576,61,93,NA,NA,0,0,0,0,0,0,0
"9688","2010-5063","T60100361324",2010,29.84882,-80.28498,54,94,16.99,36.14,0,1,1,0,0,0,0
"9689","2010-5063","T60100362324",2010,29.85372,-80.28515,54,88,16.99,36.14,0,3,0,0,0,0,0
"9690","2010-5063","T60100363324",2010,29.85802,-80.2851,54,87,16.99,36.14,0,0,0,0,0,1,0
"9691","2010-5063","T60100364324",2010,29.8625,-80.28516,54,90,16.99,36.14,0,0,0,0,0,0,0
"9692","2010-5063","T60100365324",2010,29.86815,-80.28553,52,90,16.99,36.14,0,2,0,0,0,0,0
"9693","2010-5063","T60100366324",2010,29.87263,-80.2857,54,94,16.99,36.14,0,6,0,0,0,0,0
"9694","2010-5063","T60100367324",2010,29.87905,-80.28596,52,88,16.99,36.14,0,2,1,0,0,0,0
"9695","2010-5063","T60100368324",2010,29.88582,-80.28565,54,92,16.99,36.14,0,9,0,0,0,0,0
"9696","2010-258","T60101015324",2010,30.51229,-80.48201,38,140,26.82,36.18,0,0,0,0,0,0,0
"9697","2010-260","T60101019324",2010,31.62488,-80.5778,24,73,28.77,36.15,86,0,0,0,0,10,0
"9698","2010-260","T60101021324",2010,31.628,-80.57858,24,71,28.77,36.15,12,0,0,0,0,42,1
"9699","2010-260","T60101022324",2010,31.62832,-80.57635,24,76,28.77,36.15,82,0,0,0,0,10,0
"9700","2010-260","T60101023324",2010,31.62754,-80.57436,24,80,28.77,36.15,41,0,0,0,0,4,0
"9701","2010-260","T60101024324",2010,31.62543,-80.57471,24,79,28.77,36.15,25,0,0,0,0,98,0
"9702","2010-264","T60101028324",2010,31.58354,-80.36894,32,104,27.24,36.17,1,0,0,0,0,148,0
"9703","2010-264","T60101029324",2010,31.58208,-80.36397,30,111,27.24,36.17,0,0,0,0,0,33,0
"9704","2010-264","T60101030324",2010,31.58459,-80.36146,30,126,27.24,36.17,3,0,0,0,0,61,0
"9705","2010-264","T60101032324",2010,31.58229,-80.36539,32,118,27.24,36.17,0,0,0,0,0,109,0
"9706","2010-264","T60101033324",2010,31.57742,-80.35844,36,106,27.24,36.17,0,0,0,0,0,4,0
"9707","2010-268","T60101036324",2010,31.59175,-80.7917,20,94,28.94,36.29,9,0,0,0,46,4,0
"9708","2010-268","T60101037324",2010,31.59504,-80.80004,18,83,28.94,36.29,29,0,0,0,7,57,0
"9709","2010-268","T60101038324",2010,31.59694,-80.79169,18,91,28.94,36.29,60,0,0,0,1,15,0
"9710","2010-268","T60101039324",2010,31.59567,-80.78404,18,102,28.94,36.29,100,0,0,0,0,25,0
"9711","2010-270","T60101041324",2010,31.58172,-80.75732,20,99,28.94,36.35,0,0,0,0,8,0,0
"9712","2010-270","T60101042324",2010,31.58398,-80.7609,20,101,28.94,36.35,32,0,0,0,31,6,0
"9713","2010-270","T60101043324",2010,31.5899,-80.76685,20,129,28.94,36.35,34,0,1,0,1,10,0
"9714","2010-270","T60101046324",2010,31.58114,-80.75949,20,83,28.94,36.35,4,0,0,0,39,0,0
"9715","2010-273","T60101051324",2010,31.59081,-80.80553,20,95,29.04,36.35,13,0,0,0,0,4,0
"9716","2010-273","T60101053324",2010,31.59498,-80.80491,20,111,29.04,36.35,52,0,0,0,9,59,0
"9717","2010-273","T60101054324",2010,31.59644,-80.80269,20,126,29.04,36.35,118,0,0,0,6,18,0
"9718","2010-273","T60101055324",2010,31.5959,-80.79846,20,137,29.04,36.35,57,0,0,0,0,30,0
"9719","2010-273","T60101056324",2010,31.59507,-80.79786,20,139,29.04,36.35,8,0,0,0,0,31,1
"9720","2010-279","T60101060324",2010,31.39039,-80.88359,20,81,28.8,36.44,45,0,0,0,17,0,0
"9721","2010-279","T60101061324",2010,31.38676,-80.88983,20,91,28.8,36.44,53,0,0,0,1,0,0
"9722","2010-279","T60101062324",2010,31.38645,-80.89551,18,96,28.8,36.44,74,0,0,0,8,0,0
"9723","2010-279","T60101063324",2010,31.38947,-80.89501,18,102,28.8,36.44,107,0,0,0,26,0,0
"9724","2010-279","T60101064324",2010,31.39597,-80.89388,16,108,28.8,36.44,22,0,0,0,41,1,0
"9725","2010-279","T60101065324",2010,31.39529,-80.89163,18,113,28.8,36.44,65,0,0,0,1,0,0
"9726","2010-281","T60101068324",2010,31.37473,-80.88612,18,78,28.79,36.45,16,0,0,0,19,0,0
"9727","2010-281","T60101069324",2010,31.3675,-80.89494,18,88,28.79,36.45,5,0,5,0,0,7,0
"9728","2010-281","T60101070324",2010,31.36436,-80.89137,18,100,28.79,36.45,44,0,0,0,4,23,0
"9729","2010-281","T60101072324",2010,31.38267,-80.89201,18,111,28.79,36.45,72,0,0,0,16,0,0
"9730","2010-282","T60101074324",2010,31.37914,-80.88922,18,104,NA,NA,67,0,0,0,0,1,0
"9731","2010-282","T60101075324",2010,31.39043,-80.89056,18,115,NA,NA,113,0,0,0,0,0,0
"9732","2010-286","T60101086324",2010,31.27125,-80.50768,34,100,27.4,36.18,15,0,0,0,0,25,0
"9733","2010-286","T60101087324",2010,31.27283,-80.5071,34,110,27.4,36.18,7,0,0,0,0,47,1
"9734","2010-286","T60101088324",2010,31.27122,-80.50736,34,128,27.4,36.18,21,0,0,0,0,26,0
"9735","2010-286","T60101089324",2010,31.26472,-80.52391,34,139,27.4,36.18,10,0,2,0,0,3,0
"9736","2010-290","T60101096324",2010,30.7587,-80.21618,44,95,24.93,36.28,0,11,0,0,0,0,0
"9737","2010-290","T60101097324",2010,30.75931,-80.21876,44,107,24.93,36.28,0,7,0,0,0,11,0
"9738","2010-290","T60101098324",2010,30.75666,-80.21523,44,116,24.93,36.28,0,10,0,0,0,0,0
"9739","2010-292","T60101103324",2010,30.73484,-80.22086,44,94,24.93,36.28,0,3,0,0,0,0,0
"9740","2010-292","T60101104324",2010,30.74047,-80.22059,44,104,24.93,36.28,0,2,0,0,0,0,0
"9741","2010-292","T60101105324",2010,30.75145,-80.21243,44,105,24.93,36.28,0,9,0,1,0,0,0
"9742","2010-296","T60101110324",2010,30.63378,-80.21326,44,104,NA,NA,0,0,0,0,0,0,0
"9743","2010-296","T60101111324",2010,30.63603,-80.21319,42,115,NA,NA,0,3,0,0,0,0,0
"9744","2010-296","T60101112324",2010,30.64231,-80.20935,46,127,NA,NA,0,0,0,0,0,0,0
"9745","2010-296","T60101113324",2010,30.64367,-80.21266,44,138,NA,NA,0,1,0,0,0,0,0
"9746","2010-296","T60101114324",2010,30.6406,-80.21242,44,129,NA,NA,0,0,0,0,0,5,0
"9747","2010-296","T60101115324",2010,30.63076,-80.21286,46,131,NA,NA,0,0,0,0,0,0,0
"9748","2010-297","T60101116324",2010,30.57905,-80.15829,52,83,27.39,36.04,0,0,0,0,0,0,0
"9749","2010-297","T60101117324",2010,30.58154,-80.15903,50,91,27.39,36.04,0,0,0,0,0,0,0
"9750","2010-297","T60101118324",2010,30.57645,-80.16069,50,98,27.39,36.04,0,3,1,0,0,1,0
"9751","2010-297","T60101119324",2010,30.57373,-80.16178,50,105,27.39,36.04,0,0,0,0,0,0,0
"9752","2010-297","T60101120324",2010,30.57131,-80.16297,52,114,27.39,36.04,0,1,0,0,0,0,0
"9753","2010-297","T60101121324",2010,30.56806,-80.16421,50,121,27.39,36.04,0,0,0,0,0,0,0
"9754","2010-299","T60101123324",2010,30.5856,-80.15548,52,89,26.83,36.14,0,0,0,0,0,0,0
"9755","2010-299","T60101124324",2010,30.58995,-80.15401,58,101,26.83,36.14,0,0,0,0,0,0,0
"9756","2010-299","T60101125324",2010,30.59308,-80.15385,52,114,26.83,36.14,0,0,0,0,0,0,0
"9757","2010-301","T60101129324",2010,30.39933,-80.21564,56,92,26.29,36.23,0,0,0,0,0,0,0
"9758","2010-301","T60101131324",2010,30.39733,-80.21557,64,101,26.29,36.23,0,0,0,0,0,19,0
"9759","2010-301","T60101132324",2010,30.39477,-80.21642,62,108,26.29,36.23,0,0,0,0,0,0,0
"9760","2010-301","T60101133324",2010,30.39193,-80.21687,58,120,26.29,36.23,0,0,0,0,0,0,0
"9761","2010-301","T60101134324",2010,30.38823,-80.21707,64,135,26.29,36.23,1,0,0,0,0,0,0
"9762","2010-303","T60101138324",2010,30.51689,-80.47659,38,91,29.14,36,0,0,0,0,0,0,0
"9763","2010-303","T60101139324",2010,30.51942,-80.46698,38,93,29.14,36,0,0,0,0,0,0,0
"9764","2010-303","T60101140324",2010,30.52085,-80.46373,36,106,29.14,36,0,0,0,0,0,0,0
"9765","2010-303","T60101141324",2010,30.52219,-80.46101,38,97,29.14,36,0,0,0,0,0,0,0
"9766","2010-358","T60101197324",2010,28.50327,-80.10892,56,103,26.21,36.28,0,0,0,0,0,0,0
"9767","2010-358","T60101199324",2010,28.50968,-80.11342,56,109,26.21,36.28,7,0,3,1,0,0,0
"9768","2010-359","T60101202324",2010,28.51827,-80.11743,54,84,NA,NA,0,0,1,0,0,0,0
"9769","2010-359","T60101206324",2010,28.52527,-80.1177,52,130,NA,NA,35,0,0,1,0,0,0
"9770","2010-360","T60101209324",2010,28.51108,-80.11435,52,111,26.93,36.22,101,1,0,0,0,1,0
"9771","2010-363","T60101214324",2010,28.72877,-80.14263,58,97,27.26,36.19,0,0,5,0,0,0,0
"9772","2010-363","T60101215324",2010,28.72702,-80.14208,54,107,27.26,36.19,19,0,7,1,0,6,0
"9773","2010-363","T60101216324",2010,28.72508,-80.1409,62,115,27.26,36.19,7,0,2,0,0,6,0
"9774","2010-363","T60101217324",2010,28.72272,-80.14127,52,124,27.26,36.19,5,0,2,0,0,0,0
"9775","2010-363","T60101218324",2010,28.72123,-80.14097,64,135,27.26,36.19,3,0,1,0,0,0,0
"9776","2010-364","T60101220324",2010,28.71915,-80.14127,52,93,27.43,36.18,1,0,0,0,0,0,0
"9777","2010-364","T60101221324",2010,28.71727,-80.14104,52,96,27.43,36.18,9,0,5,0,0,0,0
"9778","2010-364","T60101222324",2010,28.71513,-80.14045,60,108,27.43,36.18,6,0,0,0,0,0,0
"9779","2010-364","T60101224324",2010,28.71157,-80.14017,58,146,27.43,36.18,0,0,0,0,0,0,0
"9780","2010-366","T60101229324",2010,29.16255,-80.53841,26,86,26.01,36.17,15,0,0,0,0,160,0
"9781","2010-366","T60101230324",2010,29.16353,-80.54062,26,91,26.01,36.17,92,0,1,0,0,56,0
"9782","2010-366","T60101231324",2010,29.16458,-80.54258,26,93,26.01,36.17,12,0,8,0,0,2,0
"9783","2010-366","T60101232324",2010,29.164,-80.54508,28,93,26.01,36.17,91,0,1,0,0,4,0
"9784","2010-366","T60101233324",2010,29.16325,-80.5469,24,100,26.01,36.17,26,0,1,0,0,24,0
"9785","2010-367","T60101235324",2010,29.16515,-80.55552,26,89,25.74,36.2,31,0,0,0,0,17,0
