Event,PCG,PID,Year,Date,Lat,Long,Depth,Duration,Source,Light.Phase,Temp,Salinity,Oxygen,CHLA,Bank.Sea.Bass.Abund,Black.Sea.Bass.Abund,Gag.Abund,Gray.Triggerfish.Abund,Honeycomb.Moray.Abund,Knobbed.Porgy.Abund,Pinfish.Abund,Planehead.Filefish.Abund,Red.Grouper.Abund,Red.Porgy.Abund,Red.Snapper.Abund,Reticulate.Moray.Abund,Sand.Perch.Abund,Scamp.Abund,Snowy.Grouper.Abund,Spotfin.Butterflyfish.Abund,Spottail.Pinfish.Abund,Spotted.Moray.Abund,Stenotomus.sp.Abund,Tomtate.Abund,Vermilion.Snapper.Abund,White.Grunt.Abund,Whitebone.Porgy.Abund,Bank.Sea.Bass.Bio,Black.Sea.Bass.Bio,Gag.Bio,Gray.Triggerfish.Bio,Honeycomb.Moray.Bio,Knobbed.Porgy.Bio,Pinfish.Bio,Planehead.Filefish.Bio,Red.Grouper.Bio,Red.Porgy.Bio,Red.Snapper.Bio,Reticulate.Moray.Bio,Sand.Perch.Bio,Scamp.Bio,Snowy.Grouper.Bio,Spotfin.Butterflyfish.Bio,Spottail.Pinfish.Bio,Spotted.Moray.Bio,Stenotomus.sp.Bio,Tomtate.Bio,Vermilion.Snapper.Bio,White.Grunt.Bio,Whitebone.Porgy.Bio
2012-1003,T60123026324,T60,2012,2012-04-25 15:03:00,29.16666,-80.56755,29,109,SERFS,Day,22.53,36.37,6.62,2.91,0,15,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,29,2,0,0,0,3900,0,1120,0,0,180,0,0,0,0,0,0,0,0,0,0,0,190,3940,1000,0,0
2012-1004,T60123028324,T60,2012,2012-04-25 17:16:00,29.16686,-80.559,26,86,SERFS,Day,22.57,36.38,6.66,2.89,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-1004,T60123029324,T60,2012,2012-04-25 17:21:00,29.16511,-80.55546,26,90,SERFS,Day,22.57,36.38,6.66,2.89,0,9,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,2760,7550,9610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250,0,0,0
2012-1004,T60123030324,T60,2012,2012-04-25 17:27:00,29.16318,-80.54656,24,97,SERFS,Day,22.57,36.38,6.66,2.89,0,19,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6040,0,1330,0,0,0,0,0,0,28330,0,0,0,0,0,0,0,0,0,0,0,0
2012-1004,T60123031324,T60,2012,2012-04-25 17:34:00,29.16422,-80.54517,24,98,SERFS,Day,22.57,36.38,6.66,2.89,0,51,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,17360,0,2310,0,0,0,0,0,0,15780,0,0,0,0,0,0,0,0,230,0,0,0
2012-1004,T60123032324,T60,2012,2012-04-25 17:38:00,29.16463,-80.54214,25,102,SERFS,Day,22.57,36.38,6.66,2.89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-1004,T60123033324,T60,2012,2012-04-25 17:41:00,29.16269,-80.53848,25,107,SERFS,Day,22.57,36.38,6.66,2.89,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,12100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0
2012-1005,T60123035324,T60,2012,2012-04-25 19:53:00,29.13886,-80.50834,25,81,SERFS,Day,22.59,36.35,6.54,4.45,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,9220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6100,0,0,0
2012-1005,T60123036324,T60,2012,2012-04-25 19:59:00,29.13223,-80.50169,26,86,SERFS,Day,22.59,36.35,6.54,4.45,0,19,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2,0,0,0,5110,0,3070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5450,1020,0,0
2012-1005,T60123037324,T60,2012,2012-04-25 20:05:00,29.12614,-80.49688,26,89,SERFS,Day,22.59,36.35,6.54,4.45,0,11,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4140,0,1060,0,0,0,0,0,0,11310,0,0,0,0,0,0,0,0,220,0,0,0
2012-1005,T60123038324,T60,2012,2012-04-25 20:08:00,29.12211,-80.49697,27,94,SERFS,Day,22.59,36.35,6.54,4.45,0,25,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,1,0,0,0,7910,0,1630,0,0,0,0,0,0,7980,0,0,0,0,0,0,0,0,2460,380,0,0
2012-1006,T60123040324,T60,2012,2012-04-26 12:05:00,27.25805,-80.01672,45,86,SERFS,Day,20.1,36.19,5.66,5.93,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,0,0,0,0,0,0,2250,1160,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-1006,T60123041324,T60,2012,2012-04-26 12:15:00,27.26207,-80.01704,44,86,SERFS,Day,20.1,36.19,5.66,5.93,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1750,0,0,0,0,0,0,0,1960,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-1006,T60123042324,T60,2012,2012-04-26 12:21:00,27.26547,-80.01719,43,90,SERFS,Day,20.1,36.19,5.66,5.93,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-1006,T60123043324,T60,2012,2012-04-26 12:29:00,27.26828,-80.01887,45,90,SERFS,Day,20.1,36.19,5.66,5.93,0,1,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740,0,0,0,0,0,0,3210,5740,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-1006,T60123044324,T60,2012,2012-04-26 12:39:00,27.27365,-80.0189,43,90,SERFS,Day,20.1,36.19,5.66,5.93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-1006,T60123045324,T60,2012,2012-04-26 12:48:00,27.28107,-80.02007,43,92,SERFS,Day,20.1,36.19,5.66,5.93,0,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3300,8740,0,0,0,0,0,1580,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-1007,T60123047324,T60,2012,2012-04-26 14:43:00,27.27653,-80.02129,46,91,SERFS,Day,20.28,36.18,5.66,4.39,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1880,0,0,0,0,0,0,0,1470,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-1007,T60123048324,T60,2012,2012-04-26 14:48:00,27.27437,-80.02297,44,96,SERFS,Day,20.28,36.18,5.66,4.39,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1180,0,0,0,0,0,0,0,540,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-1007,T60123049324,T60,2012,2012-04-26 14:56:00,27.26995,-80.02348,42,99,SERFS,Day,20.28,36.18,5.66,4.39,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830,0,0,0,0,0,0,0,770,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-1007,T60123050324,T60,2012,2012-04-26 15:01:00,27.26749,-80.02254,43,104,SERFS,Day,20.28,36.18,5.66,4.39,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1770,0,0,0,0,0,0,0,0,2160,0,0,0,0,0,0,0,0,0,0,0,0
2012-1007,T60123051324,T60,2012,2012-04-26 15:05:00,27.26624,-80.01805,46,115,SERFS,Day,20.28,36.18,5.66,4.39,0,12,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6360,0,0,0,0,0,0,0,5230,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-1007,T60123052324,T60,2012,2012-04-26 15:10:00,27.26533,-80.02189,43,123,SERFS,Day,20.28,36.18,5.66,4.39,0,9,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3130,0,0,0,0,0,0,0,570,4660,0,0,0,0,0,0,0,0,0,0,0,0
2012-1008,T60123054324,T60,2012,2012-04-26 17:51:00,27.22816,-80.05141,24,90,SERFS,Day,21.75,36.21,6.48,10.95,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,0,0
2012-1008,T60123055324,T60,2012,2012-04-26 17:55:00,27.22555,-80.0515,24,96,SERFS,Day,21.75,36.21,6.48,10.95,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-1009,T60123057324,T60,2012,2012-04-26 20:22:00,27.33475,-80.0685,25,85,SERFS,Day,21.53,36.22,6.34,8.37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0
2012-1009,T60123058324,T60,2012,2012-04-26 20:28:00,27.33522,-80.07019,25,88,SERFS,Day,21.53,36.22,6.34,8.37,0,28,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6910,0,1220,0,0,0,0,0,0,1450,0,0,0,0,0,0,0,0,0,0,0,0
2012-1010,T60123061324,T60,2012,2012-04-27 11:49:00,27.43,-80.06648,24,84,SERFS,Day,17.67,36.08,4.78,3.62,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-1010,T60123062324,T60,2012,2012-04-27 11:56:00,27.43446,-80.06694,24,87,SERFS,Day,17.67,36.08,4.78,3.62,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-1010,T60123063324,T60,2012,2012-04-27 12:02:00,27.43744,-80.06899,25,89,SERFS,Day,17.67,36.08,4.78,3.62,0,83,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,0,0,0,29220,0,0,0,0,0,0,0,0,15920,0,0,0,0,0,0,0,0,420,860,0,0
2012-1010,T60123064324,T60,2012,2012-04-27 12:06:00,27.4405,-80.06934,23,94,SERFS,Day,17.67,36.08,4.78,3.62,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-1010,T60123065324,T60,2012,2012-04-27 12:11:00,27.44424,-80.07061,23,98,SERFS,Day,17.67,36.08,4.78,3.62,0,49,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22310,0,0,0,0,0,0,2930,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-1010,T60123066324,T60,2012,2012-04-27 12:16:00,27.44824,-80.07131,24,101,SERFS,Day,17.67,36.08,4.78,3.62,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-1011,T60123068324,T60,2012,2012-04-27 15:01:00,27.45184,-80.07301,24,86,SERFS,Day,20.75,36.73,6.3,12.01,0,29,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9560,0,0,0,0,0,0,0,0,0,0,580,0,0,0,0,0,0,0,0,0,0
2012-1011,T60123069324,T60,2012,2012-04-27 15:06:00,27.45603,-80.07311,23,89,SERFS,Day,20.75,36.73,6.3,12.01,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,32210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690,0,0
2012-1011,T60123070324,T60,2012,2012-04-27 15:12:00,27.45968,-80.07513,25,91,SERFS,Day,20.75,36.73,6.3,12.01,1,112,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,370,35940,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,0,0,0
2012-1011,T60123071324,T60,2012,2012-04-27 15:17:00,27.46284,-80.07563,23,95,SERFS,Day,20.75,36.73,6.3,12.01,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,30280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,0,0,0
2012-1011,T60123072324,T60,2012,2012-04-27 15:20:00,27.46327,-80.07275,24,99,SERFS,Day,20.75,36.73,6.3,12.01,0,25,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11060,0,4680,0,0,0,0,4450,0,0,0,0,0,0,0,0,0,0,250,0,0,0
2012-1011,T60123073324,T60,2012,2012-04-27 15:26:00,27.46615,-80.07695,23,102,SERFS,Day,20.75,36.73,6.3,12.01,0,181,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50990,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0
2012-1012,T60123075324,T60,2012,2012-04-27 19:59:00,27.70926,-80.12233,26,85,SERFS,Day,19.77,36.19,5.35,4.8,0,51,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17600,0,0,0,0,0,0,2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-1012,T60123076324,T60,2012,2012-04-27 20:06:00,27.71319,-80.12489,24,87,SERFS,Day,19.77,36.19,5.35,4.8,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,24730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1450,390,0,0
2012-1012,T60123077324,T60,2012,2012-04-27 20:11:00,27.71783,-80.12464,27,90,SERFS,Day,19.77,36.19,5.35,4.8,0,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5290,0,0,0,0,0,0,5980,0,0,0,0,0,0,0,0,0,0,450,0,0,0
2012-1012,T60123078324,T60,2012,2012-04-27 20:16:00,27.72316,-80.12785,23,92,SERFS,Day,19.77,36.19,5.35,4.8,0,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,9480,0,0,0,0,0,0,0,0,1320,0,0,0,0,0,0,0,0,490,0,0,0
2012-1013,T60123080324,T60,2012,2012-04-28 11:51:00,28.70952,-80.14036,54,88,SERFS,Day,14.75,35.84,4.34,1.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-1013,T60123081324,T60,2012,2012-04-28 12:01:00,28.71521,-80.14107,52,88,SERFS,Day,14.75,35.84,4.34,1.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-1013,T60123082324,T60,2012,2012-04-28 12:09:00,28.71913,-80.14124,52,89,SERFS,Day,14.75,35.84,4.34,1.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-1013,T60123083324,T60,2012,2012-04-28 12:16:00,28.72276,-80.1413,52,91,SERFS,Day,14.75,35.84,4.34,1.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-1013,T60123084324,T60,2012,2012-04-28 12:23:00,28.72507,-80.1413,56,93,SERFS,Day,14.75,35.84,4.34,1.68,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-1013,T60123085324,T60,2012,2012-04-28 12:29:00,28.72891,-80.14297,54,97,SERFS,Day,14.75,35.84,4.34,1.68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-1014,T60123087324,T60,2012,2012-04-28 15:19:00,28.89557,-80.17775,52,85,SERFS,Day,15.2,35.91,4.43,2.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-1014,T60123088324,T60,2012,2012-04-28 15:26:00,28.89037,-80.17527,52,86,SERFS,Day,15.2,35.91,4.43,2.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-1014,T60123089324,T60,2012,2012-04-28 15:39:00,28.8849,-80.17466,52,81,SERFS,Day,15.2,35.91,4.43,2.01,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,180,1670,0,0,0,0,0,0,0,0,5020,0,0,0,0,0,0,0,0,0,0,0,0
2012-1014,T60123090324,T60,2012,2012-04-28 15:48:00,28.87886,-80.17404,52,81,SERFS,Day,15.2,35.91,4.43,2.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-1014,T60123091324,T60,2012,2012-04-28 15:55:00,28.87264,-80.17246,52,84,SERFS,Day,15.2,35.91,4.43,2.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-1014,T60123092324,T60,2012,2012-04-28 16:03:00,28.86526,-80.17119,52,85,SERFS,Day,15.2,35.91,4.43,2.01,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2110,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-1015,T60123094324,T60,2012,2012-04-28 18:08:00,28.94793,-80.1814,53,83,SERFS,Day,15.19,35.93,4.43,1.72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-1015,T60123095324,T60,2012,2012-04-28 18:14:00,28.95057,-80.18118,58,85,SERFS,Day,15.19,35.93,4.43,1.72,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670,3790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-1015,T60123096324,T60,2012,2012-04-28 18:24:00,28.95288,-80.18163,53,83,SERFS,Day,15.19,35.93,4.43,1.72,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,1200,0,0,0,0,0,0,3120,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-1015,T60123097324,T60,2012,2012-04-28 18:29:00,28.9566,-80.18237,55,87,SERFS,Day,15.19,35.93,4.43,1.72,5,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,930,3710,0,0,0,0,0,0,0,710,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-1015,T60123098324,T60,2012,2012-04-28 18:35:00,28.95938,-80.18278,53,89,SERFS,Day,15.19,35.93,4.43,1.72,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-1015,T60123099324,T60,2012,2012-04-28 18:46:00,28.96183,-80.18291,53,85,SERFS,Day,15.19,35.93,4.43,1.72,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,430,1410,0,0,0,0,0,0,0,0,0,2190,0,0,0,0,0,0,0,0,0,0,0
2012-1016,T60123101324,T60,2012,2012-04-28 20:54:00,28.99553,-80.27169,43,81,SERFS,Day,17.16,36.03,4.84,3.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-1016,T60123102324,T60,2012,2012-04-28 21:00:00,28.99943,-80.27315,43,84,SERFS,Day,17.16,36.03,4.84,3.73,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1540,0,0,0,0,0,0,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0
2012-1016,T60123103324,T60,2012,2012-04-28 21:06:00,29.00365,-80.2713,43,87,SERFS,Day,17.16,36.03,4.84,3.73,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0
2012-1017,T60123105324,T60,2012,2012-04-29 11:49:00,29.7702,-80.44398,38,84,SERFS,Day,21.3,36.23,5.87,4.32,0,0,0,2,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2170,0,0,0,0,0,950,16650,0,0,0,0,0,0,0,0,970,0,0,0
2012-1017,T60123106324,T60,2012,2012-04-29 11:57:00,29.76939,-80.45629,35,86,SERFS,Day,21.3,36.23,5.87,4.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-1017,T60123107324,T60,2012,2012-04-29 12:02:00,29.76553,-80.4551,34,90,SERFS,Day,21.3,36.23,5.87,4.32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,0
2012-1017,T60123108324,T60,2012,2012-04-29 12:07:00,29.76095,-80.45234,35,94,SERFS,Day,21.3,36.23,5.87,4.32,0,3,0,15,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,10,2,0,0,0,2100,0,18770,0,0,0,0,0,4290,0,0,0,0,0,0,0,0,0,2410,1010,0,0
2012-1017,T60123109324,T60,2012,2012-04-29 12:11:00,29.75643,-80.45176,33,100,SERFS,Day,21.3,36.23,5.87,4.32,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,6680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1680,0,0,0
2012-1017,T60123110324,T60,2012,2012-04-29 12:17:00,29.75194,-80.45344,34,104,SERFS,Day,21.3,36.23,5.87,4.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,940,0,0
2012-1018,T60123112324,T60,2012,2012-04-29 14:24:00,29.73322,-80.44921,35,88,SERFS,Day,20.96,36.22,5.77,5.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-1018,T60123113324,T60,2012,2012-04-29 14:31:00,29.72736,-80.4457,35,90,SERFS,Day,20.96,36.22,5.77,5.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610,0,0
2012-1018,T60123114324,T60,2012,2012-04-29 14:49:00,29.69718,-80.46377,35,93,SERFS,Day,20.96,36.22,5.77,5.24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,0,0,0,0,0,0,0,0,0,0,0,0
2012-1018,T60123115324,T60,2012,2012-04-29 14:56:00,29.69986,-80.47762,33,98,SERFS,Day,20.96,36.22,5.77,5.24,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,0,0,0,0,3520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,2800,0,0,0
2012-1018,T60123116324,T60,2012,2012-04-29 15:00:00,29.69925,-80.48338,34,103,SERFS,Day,20.96,36.22,5.77,5.24,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,0,0,0,0,0,1320,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,3500,0,0,0,0
2012-1018,T60123117324,T60,2012,2012-04-29 15:08:00,29.69998,-80.50042,34,108,SERFS,Day,20.96,36.22,5.77,5.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-1019,T60123119324,T60,2012,2012-04-29 17:22:00,29.73022,-80.46955,37,89,SERFS,Day,21.21,36.23,5.88,5.69,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,3700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2250,0,0,0
2012-1019,T60123120324,T60,2012,2012-04-29 17:29:00,29.72836,-80.46088,34,91,SERFS,Day,21.21,36.23,5.88,5.69,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4750,0,0,0,0,0,0,0,0,5070,0,0,0,0,0,0,0,0,0,0,0,0
2012-1019,T60123121324,T60,2012,2012-04-29 17:36:00,29.73303,-80.46017,35,90,SERFS,Day,21.21,36.23,5.88,5.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-1019,T60123122324,T60,2012,2012-04-29 17:42:00,29.73391,-80.4688,36,94,SERFS,Day,21.21,36.23,5.88,5.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1950,0,0,0
2012-1019,T60123123324,T60,2012,2012-04-29 17:51:00,29.74066,-80.46783,36,93,SERFS,Day,21.21,36.23,5.88,5.69,0,12,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,5480,0,3600,0,0,0,0,0,0,5670,0,0,0,0,0,0,0,0,540,0,0,0
